X;Y;Z;Dev;
13.587504882800648;0;5.859813355011459;-8.699806213378906;
13.913074677579564;0;5.860645957259294;-8.701723098754883;
14.10439308548533;0;5.891538383207368;-8.733251571655273;
14.268799088942565;0;5.918085229079736;-8.760345458984375;
14.554434169244928;0;5.950440723548809;-8.793651580810547;
14.606042876721858;0;5.954460802798167;-8.797843933105469;
14.616934589206819;0;5.955308414715641;-8.798727035522461;
14.6321503822255;0;5.956492534064575;-8.799957275390625;
15.14986823957621;0;5.996782233814346;-8.841779708862305;
15.554776840171234;0;6.028292921947752;-8.874488830566406;
15.60341028876257;0;6.031235183361446;-8.877574920654297;
15.653594117404555;0;6.033948636843149;-8.880437850952148;
15.6619455576671;0;6.034399467429845;-8.880912780761719;
15.665754577840941;0;6.034605087388286;-8.881126403808594;
15.673976142350654;0;6.034886009282972;-8.881427764892578;
15.94275977925994;0;6.044070053080475;-8.891225814819336;
16.193456195810143;0;6.0499075366962956;-8.897638320922852;
16.70114655968068;0;6.06172914237294;-8.910621643066406;
16.705084531756253;0;6.061821591429976;-8.910724639892578;
16.71290009181714;0;6.062005071948367;-8.910917282104492;
17.235239144239753;0;6.0742676659746895;-8.923866271972656;
17.696280553334688;0;6.085091217464537;-8.935295104980469;
17.746486120700965;0;6.0866281890219325;-8.936899185180664;
17.748696790875574;0;6.08669586552395;-8.936965942382812;
17.749041827140154;0;6.086706477872306;-8.93697738647461;
18.27527713843107;0;6.1028920010010905;-8.953180313110352;
18.27805553859566;0;6.10297745680225;-8.953266143798828;
18.482824245405965;0;6.11889050887055;-8.969184875488281;
18.786104972538727;0;6.137723984409886;-8.988033294677734;
18.782347040541417;0;6.137490620024952;-8.987802505493164;
18.796240796434766;0;6.138353410464163;-8.988643646240234;
18.859602404998316;0;6.142295174857395;-8.992486953735352;
19.31349843533378;0;6.154638769951674;-9.004127502441406;
19.443325691702036;0;6.158169391454635;-9.007455825805664;
19.759482005136885;0;6.16886126935492;-9.017658233642578;
19.82976263377718;0;6.172604891681035;-9.021293640136719;
19.82383110475791;0;6.172288938268351;-9.020990371704102;
19.843774022834427;0;6.173351233168148;-9.021980285644531;
20.140044033733485;0;6.189125320999551;-9.036735534667969;
20.34985336168335;0;6.199422738968398;-9.046310424804688;
20.41660259576075;0;6.202698783790197;-9.049358367919922;
20.700966219693033;0;6.212242317392054;-9.057924270629883;
20.86011257880172;0;6.21614342981368;-9.061277389526367;
20.859749710710464;0;6.21613453492456;-9.061275482177734;
20.891291441663594;0;6.2169077089959615;-9.061864852905273;
21.02702380000983;0;6.2202360129871295;-9.064430236816406;
21.384438768604507;0;6.22139792042479;-9.063579559326172;
21.683114606290353;0;6.22236887493915;-9.062868118286133;
21.887845365187363;0;6.204404319244146;-9.043750762939453;
21.894146497459094;0;6.2038514123812645;-9.043170928955078;
21.89515682065054;0;6.203762759326196;-9.043066024780273;
21.93878761180947;0;6.199614292796696;-9.038562774658203;
22.21784019022658;0;6.173093502058123;-9.009775161743164;
22.41823631240356;0;6.117633913157377;-8.952688217163086;
22.418842781163473;0;6.117466073042806;-8.952516555786133;
22.498730940134603;0;6.090283241048951;-8.924684524536133;
22.73423241620116;0;6.181194057832897;-9.013679504394531;
22.912689752476073;0;6.218830653856377;-9.049863815307617;
22.926630589982548;0;6.221770772096469;-9.05270004272461;
22.986256743162922;0;6.234345909025706;-9.064613342285156;
23.003943472001122;0;6.238076712890916;-9.068151473999023;
23.44821707890165;0;6.262176585870987;-9.087394714355469;
23.927598211654555;0;6.28818088643925;-9.108158111572266;
23.93414433944671;0;6.288344511711344;-9.10824966430664;
23.95672682253106;0;6.288908977462177;-9.108579635620117;
24.033692759652556;0;6.290832797589644;-9.109411239624023;
24.058642171618622;0;6.291456358123412;-9.109683990478516;
24.140568562649197;0;6.293802975469362;-9.110881805419922;
24.47709383787869;0;6.3058049605556565;-9.118160247802734;
24.674572045399238;0;6.312847910003995;-9.122430801391602;
24.735280886403352;0;6.314625303819298;-9.123355865478516;
24.76755690531307;0;6.315728187952232;-9.124006271362305;
24.953022992779573;0;6.319744025147889;-9.125419616699219;
24.985310175255524;0;6.32044312906549;-9.125679016113281;
25.081089361755506;0;6.322517004807253;-9.126068115234375;
25.26375035939402;0;6.326472283086389;-9.126836776733398;
25.504232807338262;0;6.3387333439437485;-9.13490104675293;
25.732199655192503;0;6.350356293638811;-9.142545700073242;
25.87038552711849;0;6.356047575948196;-9.14582633972168;
25.968871702849366;0;6.360133667683055;-9.148193359375;
26.011872135064394;0;6.361917712086903;-9.14924430847168;
26.128440090844165;0;6.366753998572051;-9.15159797668457;
26.30237602748337;0;6.373969882102813;-9.155132293701172;
26.510773798308502;0;6.381830734147115;-9.15858268737793;
26.52931956702179;0;6.382369080836523;-9.158729553222656;
26.976376990142512;0;6.395346266491799;-9.162246704101562;
26.981926755853788;0;6.395499552609259;-9.162282943725586;
27.037208329852994;0;6.397026445506412;-9.162656784057617;
27.175738411740394;0;6.400852686019732;-9.163003921508789;
27.554178916816937;0;6.411305184157581;-9.163995742797852;
27.979766234038383;0;6.423059873682291;-9.165109634399414;
27.993929403394187;0;6.4234421279479;-9.165138244628906;
28.06287476078835;0;6.425302916045237;-9.165290832519531;
28.123422188933738;0;6.4269370497690375;-9.16517448425293;
28.222979862665188;0;6.430819201153554;-9.166206359863281;
28.245614598066698;0;6.431701762503678;-9.166439056396484;
28.580798062002778;0;6.4378979591044345;-9.163036346435547;
29.00793593086998;0;6.445794023486758;-9.158700942993164;
29.09001647693724;0;6.447311363258111;-9.157880783081055;
29.27016393895634;0;6.450641566600154;-9.155424118041992;
29.310159527462314;0;6.4513813271343;-9.154882431030273;
29.608970477165744;0;6.462189370400944;-9.156112670898438;
29.6145871510324;0;6.462392526457393;-9.156135559082031;
30.023823695219193;0;6.479713176086539;-9.160337448120117;
30.043641609318218;0;6.480551955397345;-9.160541534423828;
30.118093741543944;0;6.485083754376724;-9.162696838378906;
30.317290607635506;0;6.497208593887194;-9.167791366577148;
30.62447090102833;0;6.515910275355964;-9.175666809082031;
30.63755407095324;0;6.51628951135511;-9.17558479309082;
30.684795401685893;0;6.517658874694746;-9.175291061401367;
31.041298601596534;0;6.531035506938594;-9.176107406616211;
31.14711345399537;0;6.535005867840912;-9.176361083984375;
31.356057487727632;0;6.542845818504702;-9.176216125488281;
31.36435990877391;0;6.543307463515589;-9.176361083984375;
31.667829049682798;0;6.560183000905335;-9.181650161743164;
31.723778140402274;0;6.563294259498321;-9.182624816894531;
32.06109701785561;0;6.577000346033536;-9.183456420898438;
32.13653011038024;0;6.580065376077414;-9.18364143371582;
32.17760312126815;0;6.5816782576553505;-9.183694839477539;
32.254651089343945;0;6.584703827138583;-9.183563232421875;
32.41137199280125;0;6.5893102542380575;-9.181764602661133;
32.53236393230371;0;6.5928711356843905;-9.180381774902344;
32.69995936198794;0;6.592609138330837;-9.173274993896484;
32.85435695820481;0;6.592367772789544;-9.166728973388672;
33.084209908691186;0;6.595072562866521;-9.160043716430664;
33.21081309673159;0;6.596562363393341;-9.156368255615234;
33.45116449976947;0;6.5993906938043665;-9.148778915405273;
33.45832715731041;0;6.5995603362258635;-9.148637771606445;
33.60546075606264;0;6.6030450151104105;-9.145748138427734;
33.73436379519167;0;6.60622900581611;-9.143346786499023;
34.10954914514732;0;6.615496333221616;-9.136358261108398;
34.2261387475602;0;6.618376173859758;-9.134185791015625;
34.245249310953916;0;6.618636242181824;-9.133623123168945;
34.33068526554613;0;6.6197989072952055;-9.130889892578125;
34.505225884694056;0;6.629960369358457;-9.133092880249023;
34.587580330318005;0;6.634753551115239;-9.134130477905273;
34.769214019140605;0;6.643954191062765;-9.135051727294922;
34.981996043141635;0;6.654732647431899;-9.136129379272461;
35.135966612116846;0;6.662902793431446;-9.137279510498047;
35.27979790874277;0;6.670534918847097;-9.138359069824219;
35.452914132030685;0;6.679720991409965;-9.139301300048828;
35.55206887804458;0;6.685332974698213;-9.140193939208984;
35.804640834600775;0;6.699629354609767;-9.14246940612793;
35.819743332305954;0;6.700484204244503;-9.14260482788086;
35.9535500520439;0;6.70351013864115;-9.139266967773438;
36.16457671393617;0;6.71019133409783;-9.13591194152832;
36.3160829685701;0;6.7149880876977885;-9.133502960205078;
36.45800645161211;0;6.719481446601321;-9.130992889404297;
36.59885709834936;0;6.722473825918485;-9.127037048339844;
36.68227902167557;0;6.724246795933254;-9.124696731567383;
36.7732142340473;0;6.726465109788421;-9.122430801391602;
36.84273939608572;0;6.728767515812797;-9.121301651000977;
37.19621477756006;0;6.740473261242421;-9.115570068359375;
37.35445884794526;0;6.745713696363958;-9.113004684448242;
37.52110629059596;0;6.751232418861775;-9.110044479370117;
37.64559180297126;0;6.760672690841886;-9.11314582824707;
37.674943484361606;0;6.762899001600772;-9.11387825012207;
37.881356830968144;0;6.776136950172478;-9.116609573364258;
38.04970094505428;0;6.786933397016924;-9.11883544921875;
38.22899301108894;0;6.792319632051904;-9.115104675292969;
38.35575151221213;0;6.79612767049349;-9.112462997436523;
38.393181768397795;0;6.797547886220846;-9.111980438232422;
38.62657632592115;0;6.806403572904628;-9.108659744262695;
38.69227457932739;0;6.807171537550914;-9.106002807617188;
38.92206679349205;0;6.809853080747855;-9.09670639038086;
38.97170915658032;0;6.810432378621385;-9.094697952270508;
39.265147175293855;0;6.820925134733595;-9.089883804321289;
39.36826852376211;0;6.824612547714992;-9.088190078735352;
39.43443299983522;0;6.827324496405195;-9.087451934814453;
39.693447887745705;0;6.837940995283475;-9.084280014038086;
39.73890738575581;0;6.839367712456237;-9.08328628540039;
39.936098562718996;0;6.845554234196072;-9.0789794921875;
39.96404843757362;0;6.845972469429688;-9.077911376953125;
40.1494254411618;0;6.848746406515488;-9.070823669433594;
40.30290376141173;0;6.860865762563727;-9.074764251708984;
40.47614754506287;0;6.874545890765504;-9.079212188720703;
40.507708562173946;0;6.877038094244085;-9.079996109008789;
40.785492585218;0;6.881615086763418;-9.06956672668457;
40.9665797690515;0;6.884570513626841;-9.062738418579102;
41.00713956396581;0;6.88698625098584;-9.06296157836914;
41.32599775649366;0;6.905977413281903;-9.064706802368164;
41.342508279062265;0;6.906616745023127;-9.064453125;
41.51966232519992;0;6.91347662509728;-9.061735153198242;
41.8320329850602;0;6.925572455319866;-9.056760787963867;
41.9149818357398;0;6.92877568645315;-9.055431365966797;
42.05115063954073;0;6.935805515166816;-9.055017471313477;
42.15380834001614;0;6.941105305062422;-9.054704666137695;
42.38415352467335;0;6.954117634467048;-9.055124282836914;
42.56386906057551;0;6.964269866456477;-9.055448532104492;
42.78959607462255;0;6.977021312798513;-9.055776596069336;
42.87853187051615;0;6.978836963416143;-9.052703857421875;
43.09655574834296;0;6.983309075948071;-9.045188903808594;
43.297838792999016;0;6.98743779999171;-9.038251876831055;
43.4285823895977;0;6.989547036895907;-9.033172607421875;
43.610635437053965;0;6.992484029729253;-9.026100158691406;
43.924993046006776;0;6.997555441922032;-9.013851165771484;
44.09982346610512;0;7.0003922720651985;-9.007057189941406;
44.144936222262075;0;7.000570501207702;-9.004751205444336;
44.476392289212924;0;7.0018800006846265;-8.987804412841797;
44.65970137448605;0;7.002604208732737;-8.978429794311523;
44.813649264887935;0;7.00321241809155;-8.970575332641602;
44.90474113110024;0;7.005134310908488;-8.967489242553711;
44.97142086813501;0;7.008429036546488;-8.967113494873047;
45.10947304273958;0;7.015246095176622;-8.966333389282227;
45.194616978121;0;7.017556505181374;-8.963960647583008;
45.52560186562651;0;7.026537894074064;-8.95473861694336;
45.70900134689222;0;7.031514502149372;-8.949625015258789;
46.01782028495149;0;7.039894410371289;-8.941125869750977;
46.24491611481388;0;7.046065694080071;-8.934885025024414;
46.43352247786017;0;7.05119103423425;-8.929702758789062;
46.576723998361125;0;7.053659915024494;-8.924346923828125;
46.72650852840063;0;7.0562422908791405;-8.918743133544922;
46.7597052483509;0;7.0574426021166685;-8.918127059936523;
47.00746217599268;0;7.0664008794666415;-8.913684844970703;
47.06419687249128;0;7.070151185293412;-8.914363861083984;
47.29585280202895;0;7.085463393752876;-8.917137145996094;
47.435953347828615;0;7.094723889553052;-8.918813705444336;
47.57500677091371;0;7.101321003672922;-8.917886734008789;
47.62860041522917;0;7.104182815349915;-8.917848587036133;
47.809982278771564;0;7.113868305891017;-8.917716979980469;
47.86876929891493;0;7.117007435219705;-8.917720794677734;
48.110556870917804;0;7.127584297719125;-8.915414810180664;
48.12772399864582;0;7.128335891664165;-8.915250778198242;
48.34747175666167;0;7.1349353660043375;-8.910146713256836;
48.6749289790653;0;7.144769575719465;-8.902538299560547;
48.683036048469376;0;7.144838290820099;-8.902175903320312;
48.862764472088;0;7.1463616596356525;-8.894128799438477;
48.94593901843769;0;7.147066642785262;-8.890493392944336;
49.15690722188931;0;7.1451102992759274;-8.877532958984375;
49.402488805707996;0;7.142816195306551;-8.862428665161133;
49.446458102408165;0;7.142405455476137;-8.859724044799805;
49.58902074278695;0;7.144988369699377;-8.854864120483398;
49.74136563130874;0;7.14935679332236;-8.851278305053711;
49.91799169649772;0;7.154421469158176;-8.84712028503418;
49.93581945315063;0;7.154932672350242;-8.846721649169922;
50.03840432510566;0;7.155660210269048;-8.842227935791016;
50.134967071596314;0;7.1666475535365635;-8.848285675048828;
50.20325560592633;0;7.171986379392024;-8.850143432617188;
50.4565252136768;0;7.191780139479819;-8.85702133178711;
50.75187646920508;0;7.214862703335314;-8.865043640136719;
50.79832425293881;0;7.218089359208821;-8.865901947021484;
50.97092487325636;0;7.23007965800351;-8.869091033935547;
51.249610477457786;0;7.249439516954226;-8.874666213989258;
51.510443594616774;0;7.2675491902147344;-8.879875183105469;
51.529792893342396;0;7.268892614245999;-8.880260467529297;
51.58276499290628;0;7.2703709504230005;-8.879121780395508;
51.602715490394985;0;7.270740786906629;-8.87850570678711;
51.63183505484254;0;7.272304497185871;-8.878629684448242;
51.85758966250092;0;7.281928492937915;-8.877096176147461;
51.902811709460366;0;7.2838563241895145;-8.876787185668945;
52.02603882685745;0;7.287445536875491;-8.874288558959961;
52.29598110420845;0;7.295308093971812;-8.869283676147461;
52.567580744235286;0;7.303127924175898;-8.864160537719727;
52.92046916464956;0;7.313288201002315;-8.857503890991211;
53.04066088105275;0;7.31674873141435;-8.855234146118164;
53.08359675203445;0;7.318687257115014;-8.85512924194336;
53.24671032016983;0;7.326051725023262;-8.855035781860352;
53.34237760089248;0;7.329549514945882;-8.854164123535156;
53.39412070054738;0;7.331431691631906;-8.853681564331055;
53.46913962907363;0;7.333478861012338;-8.852302551269531;
53.59776588401135;0;7.3365851938932565;-8.84953498840332;
53.62587919920983;0;7.3371594235361135;-8.848825454711914;
53.985251515971605;0;7.344499797150889;-8.839754104614258;
54.1419377169923;0;7.3477001974102505;-8.83580207824707;
54.38881075435839;0;7.352742712498809;-8.830072402954102;
54.68466206646347;0;7.358745457540172;-8.823171615600586;
55.050933127879716;0;7.366177000709837;-8.814626693725586;
55.20044254758689;0;7.369210507377082;-8.811141967773438;
55.43528761372721;0;7.373975451788624;-8.806121826171875;
55.48873902051167;0;7.37505289468811;-8.804973602294922;
55.52516236002856;0;7.375789771149698;-8.804193496704102;
55.5353353429433;0;7.37615838581678;-8.80413818359375;
55.54020191788866;0;7.3763971269426065;-8.804174423217773;
55.55524862318985;0;7.376997282853381;-8.804145812988281;
55.742678670624585;0;7.378070671923226;-8.797416687011719;
56.11607300777086;0;7.38020905584683;-8.784008026123047;
56.258750394905285;0;7.381026151877911;-8.778886795043945;
56.44614250434452;0;7.382099323681473;-8.772506713867188;
56.48181078543978;0;7.384481356547212;-8.773469924926758;
56.79975390540316;0;7.4057640363051505;-8.782096862792969;
57.15152610236326;0;7.429311188438874;-8.791643142700195;
57.1555577555523;0;7.429378919992018;-8.79155158996582;
57.15863761252795;0;7.429267934479526;-8.791316986083984;
57.17890442375046;0;7.429433164177487;-8.790678024291992;
57.31497577795742;0;7.430542516236374;-8.786378860473633;
57.5283820890822;0;7.432282358777115;-8.780014038085938;
57.658330311519684;0;7.433314223579259;-8.776113510131836;
57.85581239625176;0;7.445863700660961;-8.781158447265625;
57.865497879772214;0;7.446479188155081;-8.78140640258789;
58.24138313026632;0;7.467982419422902;-8.788627624511719;
58.32152028984548;0;7.472566818181065;-8.790164947509766;
58.32190190840962;0;7.472608228954016;-8.790191650390625;
58.32423499550509;0;7.472715448638837;-8.790210723876953;
58.370937500215774;0;7.47475378248467;-8.790477752685547;
58.57500273139273;0;7.483660222728986;-8.79197883605957;
58.91093623391629;0;7.498353684168644;-8.794486999511719;
58.95844980301011;0;7.500431889498259;-8.794841766357422;
59.08504734283597;0;7.504872235591733;-8.794689178466797;
59.302813180006545;0;7.513853136215105;-8.795772552490234;
59.42643248614783;0;7.518951331221309;-8.79638671875;
59.45420240012295;0;7.520096592759899;-8.796567916870117;
59.62167332453135;0;7.5239382361770595;-8.794609069824219;
59.872033855889306;0;7.529714263286337;-8.79171371459961;
59.96640124740844;0;7.528509261804406;-8.787240982055664;
60.21638780162685;0;7.525317119227964;-8.775396347045898;
60.36447776103476;0;7.531399469225743;-8.776346206665039;
60.48238224769828;0;7.536242041653093;-8.777105331420898;
60.66839390374314;0;7.543881911366441;-8.778583526611328;
61.02138092075068;0;7.558398364614133;-8.781412124633789;
61.08658886180707;0;7.56108001572909;-8.78193473815918;
61.08806522344403;0;7.5611234632228275;-8.781930923461914;
61.089975368958676;0;7.561199669282985;-8.781942367553711;
61.42458385384405;0;7.5710786428941885;-8.780746459960938;
61.53712724250054;0;7.574401371446735;-8.780344009399414;
61.62538596380602;0;7.5770071200099665;-8.780153274536133;
61.71516394633495;0;7.579728380332085;-8.780033111572266;
62.075801076683035;0;7.590674579004221;-8.779563903808594;
62.151231093634905;0;7.592964060263682;-8.77946662902832;
62.45953879520101;0;7.597794130560089;-8.774539947509766;
62.484354581481426;0;7.597739313258735;-8.773698806762695;
62.591882077572286;0;7.597501788358638;-8.770061492919922;
62.65645928718902;0;7.597359139307741;-8.767961502075195;
62.753746058141026;0;7.598891226105366;-8.766546249389648;
62.76198238944423;0;7.599211135806229;-8.766616821289062;
62.873627421101844;0;7.603530015665569;-8.767555236816406;
63.130106904706544;0;7.611266031897966;-8.767520904541016;
63.54336875939194;0;7.623730968161654;-8.76746940612793;
63.645962143739546;0;7.62682542264002;-8.767457962036133;
63.8088476484341;0;7.631738427339769;-8.767642974853516;
63.98892514570577;0;7.637147245232825;-8.767827987670898;
64.18368712316611;0;7.639933273882707;-8.764965057373047;
64.586450169604;0;7.645694713569867;-8.759044647216797;
64.60172172799349;0;7.645950970907624;-8.758857727050781;
64.67246838386941;0;7.64713810251709;-8.757991790771484;
64.69980725306635;0;7.648004683038342;-8.758066177368164;
64.85575763551988;0;7.652947958590175;-8.758668899536133;
65.23690056546045;0;7.665108452802392;-8.760225296020508;
65.47289686311483;0;7.672637994573449;-8.761190414428711;
65.65890465140468;0;7.682432364383209;-8.76580810546875;
65.66997650519811;0;7.683015360565946;-8.766082763671875;
65.75270889001732;0;7.686179899346214;-8.766946792602539;
65.90270977747608;0;7.691917478729124;-8.768674850463867;
66.03069840288744;0;7.69683413963503;-8.770172119140625;
66.28919361795806;0;7.707248817491125;-8.773679733276367;
66.71520473245424;0;7.724412649786364;-8.779460906982422;
66.8050759797117;0;7.7280335295324605;-8.780679702758789;
66.94970103389038;0;7.733860420172505;-8.78278923034668;
67.19805386670247;0;7.743907871679596;-8.786453247070312;
67.34102172677873;0;7.750797357897215;-8.789667129516602;
67.41783665366445;0;7.754498996711732;-8.79139518737793;
67.77104866834505;0;7.755967496918845;-8.783788681030273;
67.85735420190237;0;7.756326317368422;-8.781930923461914;
67.9967279158447;0;7.75690577197156;-8.779058456420898;
68.20959429152812;0;7.757748221157783;-8.774629592895508;
68.36231715554605;0;7.760456292451579;-8.773555755615234;
68.39319039922874;0;7.763311116667018;-8.775646209716797;
68.55895255818402;0;7.778639011275459;-8.786865234375;
68.82626967406613;0;7.78256623553026;-8.784172058105469;
68.90919513761516;0;7.783784514766574;-8.78333854675293;
69.04378650313421;0;7.785761831009154;-8.782094955444336;
69.20967074713967;0;7.788190120568061;-8.780555725097656;
69.42810626050064;0;7.796992172532896;-8.784130096435547;
69.44435239801285;0;7.797672182425113;-8.784421920776367;
69.88057398481894;0;7.81593098357114;-8.792243957519531;
69.96038790348615;0;7.819271731745251;-8.79367446899414;
70.04890244222817;0;7.822976659264441;-8.795328140258789;
70.09087246374466;0;7.8246639013459;-8.796043395996094;
70.27089473410656;0;7.831895565623938;-8.799104690551758;
70.49486327347893;0;7.8408161892132755;-8.802835464477539;
70.85321045828776;0;7.855089088250509;-8.808805465698242;
70.93389905565179;0;7.859397104474463;-8.81124496459961;
71.01093210947218;0;7.863509948872312;-8.81357192993164;
71.13798107079418;0;7.870293174811195;-8.817495346069336;
71.38877095148999;0;7.883682591771503;-8.82524299621582;
71.54477894161856;0;7.890886550701735;-8.828935623168945;
71.5803661420428;0;7.892529855830446;-8.829778671264648;
71.98637030904375;0;7.908137359270988;-8.836252212524414;
72.06096196483551;0;7.911004791723727;-8.837440490722656;
72.18510722145943;0;7.915777150426834;-8.839492797851562;
72.59446333051105;0;7.93151548859802;-8.846260070800781;
72.69149698982781;0;7.93524609994239;-8.847864151000977;
72.720147987256;0;7.935910161433412;-8.847900390625;
72.76434630739642;0;7.938389105579461;-8.849411010742188;
73.03802674596962;0;7.960468079572789;-8.865489959716797;
73.11037669214844;0;7.966304859827998;-8.869741439819336;
73.23224545463688;0;7.976136535236037;-8.876960754394531;
73.41202238923596;0;7.990650520766394;-8.887622833251953;
73.51739934442705;0;7.993134354397739;-8.887849807739258;
73.64323399589513;0;7.99347096978698;-8.885494232177734;
74.08932955137033;0;7.994664302682909;-8.87713623046875;
74.1599106307083;0;7.994853111387167;-8.875814437866211;
74.27938996880411;0;7.995172725924419;-8.873624801635742;
74.29864002639859;0;7.995225015574647;-8.873273849487305;
74.58072894556717;0;8.00867981628079;-8.880802154541016;
74.69245347991196;0;8.012748335873493;-8.882524490356445;
75.13986052329116;0;8.029040946378222;-8.889419555664062;
75.20879478934354;0;8.031551231282855;-8.890480041503906;
75.32653464112747;0;8.035838802465264;-8.892333984375;
75.33016753388978;0;8.035971157355448;-8.892391204833984;
75.46541010544227;0;8.039899697283033;-8.893522262573242;
75.74086394190262;0;8.04748699689123;-8.89541244506836;
76.14311210816803;0;8.058566811184335;-8.898174285888672;
76.18967506855131;0;8.060581135992104;-8.899227142333984;
76.25729533994266;0;8.063506405112678;-8.900753021240234;
76.3736730441451;0;8.06854093244334;-8.90340805053711;
76.37823748130411;0;8.068738439933668;-8.903512954711914;
76.77249181562506;0;8.083823035561636;-8.91053581237793;
76.7887451256167;0;8.084356458739142;-8.910737991333008;
77.23856229526368;0;8.09911916886114;-8.916305541992188;
